is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
True,M,70,116000.0,2016,2,7,2,10,10,discount,True,True,True,True
True,M,27,44000.0,2017,8,7,2,10,10,discount,True,True,True,True
True,F,85,65000.0,2018,5,24,2,10,10,discount,True,True,True,True
False,M,61,114000.0,2016,10,19,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,3,31,0,0,3,informational,True,True,False,True
True,F,43,60000.0,2018,7,22,10,10,7,bogo,True,True,False,True
False,M,38,44000.0,2015,9,17,0,0,3,informational,True,True,False,True
False,F,28,68000.0,2016,10,11,10,10,5,bogo,True,True,True,True
False,M,62,63000.0,2017,4,30,10,10,7,bogo,True,True,False,True
False,M,25,63000.0,2018,7,20,10,10,7,bogo,True,True,False,True
True,M,56,117000.0,2016,12,16,3,7,7,discount,True,True,True,True
False,M,38,38000.0,2017,8,9,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2017,11,6,5,5,5,bogo,True,True,True,True
False,M,76,70000.0,2014,3,4,10,10,5,bogo,True,True,True,True
True,M,90,57000.0,2018,5,30,5,20,10,discount,True,False,True,False
True,M,74,64000.0,2015,9,22,5,5,5,bogo,True,True,True,True
False,F,79,41000.0,2018,3,7,2,10,7,discount,True,True,True,False
True,F,67,81000.0,2015,9,9,5,5,7,bogo,True,True,True,False
False,F,64,115000.0,2015,10,5,0,0,3,informational,True,True,False,True
True,F,55,74000.0,2015,9,23,2,10,10,discount,True,True,True,True
True,M,62,90000.0,2017,2,2,2,10,10,discount,True,True,True,True
True,M,24,51000.0,2015,10,21,5,20,10,discount,True,False,True,False
True,F,70,107000.0,2017,5,19,2,10,7,discount,True,True,True,False
False,F,44,72000.0,2016,3,12,0,0,4,informational,True,True,True,False
False,M,45,46000.0,2018,3,24,2,10,10,discount,True,True,True,True
False,F,65,70000.0,2017,6,21,10,10,5,bogo,True,True,True,True
False,F,74,35000.0,2017,5,17,0,0,3,informational,True,True,False,True
True,F,73,88000.0,2016,4,16,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,1,14,5,5,5,bogo,True,True,True,True
True,F,118,70598.23,2016,7,26,2,10,10,discount,True,True,True,True
True,F,66,88000.0,2015,9,16,5,5,5,bogo,True,True,True,True
True,F,74,72000.0,2017,4,13,10,10,7,bogo,True,True,False,True
False,M,51,116000.0,2016,1,10,0,0,3,informational,True,True,False,True
False,M,64,55000.0,2016,4,10,0,0,3,informational,True,True,False,True
True,F,63,111000.0,2016,8,4,10,10,5,bogo,True,True,True,True
False,M,49,79000.0,2017,11,10,0,0,3,informational,True,True,False,True
True,M,47,69000.0,2016,10,17,2,10,10,discount,True,True,True,True
False,M,54,40000.0,2017,11,12,2,10,10,discount,True,True,True,True
True,F,35,59000.0,2016,2,25,10,10,5,bogo,True,True,True,True
False,F,50,74000.0,2017,10,11,5,5,7,bogo,True,True,True,False
True,F,61,115000.0,2016,1,6,2,10,10,discount,True,True,True,True
True,M,53,81000.0,2015,11,2,10,10,7,bogo,True,True,False,True
True,M,52,70000.0,2018,6,30,5,5,5,bogo,True,True,True,True
True,F,54,63000.0,2018,5,31,2,10,7,discount,True,True,True,False
False,F,21,40000.0,2018,6,21,10,10,5,bogo,True,True,True,True
True,F,58,84000.0,2016,6,21,5,20,10,discount,True,False,True,False
False,F,41,73000.0,2016,4,13,0,0,3,informational,True,True,False,True
False,F,58,71000.0,2018,6,21,10,10,5,bogo,True,True,True,True
False,F,48,100000.0,2017,12,19,0,0,3,informational,True,True,False,True
True,F,67,75000.0,2017,6,8,5,5,5,bogo,True,True,True,True
True,M,58,52000.0,2017,7,1,2,10,7,discount,True,True,True,False
True,F,70,56000.0,2016,3,25,5,5,5,bogo,True,True,True,True
True,F,45,75000.0,2017,12,18,5,5,5,bogo,True,True,True,True
True,F,71,93000.0,2016,9,25,2,10,7,discount,True,True,True,False
True,M,31,51000.0,2018,3,19,5,5,7,bogo,True,True,True,False
True,M,58,47000.0,2015,8,11,2,10,10,discount,True,True,True,True
True,M,50,59000.0,2017,12,24,5,5,5,bogo,True,True,True,True
True,M,47,38000.0,2017,7,31,2,10,10,discount,True,True,True,True
True,M,32,59000.0,2015,7,31,10,10,5,bogo,True,True,True,True
True,F,82,84000.0,2017,11,6,10,10,5,bogo,True,True,True,True
True,F,83,58000.0,2017,3,25,5,5,5,bogo,True,True,True,True
True,M,66,90000.0,2016,5,15,10,10,7,bogo,True,True,False,True
False,M,69,57000.0,2017,7,13,0,0,3,informational,True,True,False,True
False,F,40,84000.0,2018,2,26,10,10,7,bogo,True,True,False,True
False,F,54,55000.0,2017,8,9,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,4,26,5,5,5,bogo,True,True,True,True
False,M,52,92000.0,2014,4,15,3,7,7,discount,True,True,True,True
False,M,90,54000.0,2017,8,24,10,10,5,bogo,True,True,True,True
False,M,30,67000.0,2018,6,1,10,10,7,bogo,True,True,False,True
True,M,50,89000.0,2018,7,5,2,10,10,discount,True,True,True,True
False,M,77,75000.0,2017,10,2,5,5,7,bogo,True,True,True,False
True,M,57,56000.0,2017,5,14,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,8,24,2,10,7,discount,True,True,True,False
False,F,75,66000.0,2018,3,29,3,7,7,discount,True,True,True,True
False,M,70,44000.0,2017,11,18,2,10,10,discount,True,True,True,True
True,M,42,42000.0,2016,2,7,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,3,31,2,10,7,discount,True,True,True,False
False,F,35,70000.0,2014,1,4,0,0,3,informational,True,True,False,True
False,M,43,45000.0,2018,1,29,0,0,4,informational,True,True,True,False
True,M,78,59000.0,2017,7,1,10,10,5,bogo,True,True,True,True
False,M,64,53000.0,2018,3,3,5,20,10,discount,True,False,True,False
True,F,64,67000.0,2017,8,22,10,10,7,bogo,True,True,False,True
False,F,60,59000.0,2016,9,3,0,0,4,informational,True,True,True,False
True,M,76,74000.0,2017,10,7,3,7,7,discount,True,True,True,True
True,F,36,54000.0,2018,4,21,3,7,7,discount,True,True,True,True
False,M,47,32000.0,2018,1,25,2,10,10,discount,True,True,True,True
False,M,62,66000.0,2017,9,7,10,10,5,bogo,True,True,True,True
False,M,57,118000.0,2017,9,22,0,0,3,informational,True,True,False,True
False,F,66,88000.0,2015,9,16,0,0,3,informational,True,True,False,True
False,M,71,31000.0,2018,4,25,0,0,4,informational,True,True,True,False
True,M,63,77000.0,2016,11,11,5,5,5,bogo,True,True,True,True
False,M,22,46000.0,2017,10,26,5,5,5,bogo,True,True,True,True
False,F,79,90000.0,2018,7,8,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,1,5,0,0,3,informational,True,True,False,True
False,M,42,54000.0,2018,4,23,2,10,10,discount,True,True,True,True
True,F,59,70000.0,2016,2,26,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2016,4,18,10,10,7,bogo,True,True,False,True
False,M,23,45000.0,2018,3,23,10,10,5,bogo,True,True,True,True
False,M,65,71000.0,2017,10,22,0,0,3,informational,True,True,False,True
True,F,49,91000.0,2016,5,31,5,5,7,bogo,True,True,True,False
False,F,32,71000.0,2017,10,10,0,0,4,informational,True,True,True,False
False,F,78,30000.0,2017,9,10,10,10,7,bogo,True,True,False,True
False,M,58,87000.0,2018,2,6,3,7,7,discount,True,True,True,True
False,M,20,71000.0,2017,9,6,0,0,3,informational,True,True,False,True
True,M,59,53000.0,2016,4,27,2,10,7,discount,True,True,True,False
False,M,19,63000.0,2018,4,29,0,0,3,informational,True,True,False,True
False,M,49,45000.0,2015,8,9,3,7,7,discount,True,True,True,True
False,M,60,63000.0,2018,6,16,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,5,23,5,5,5,bogo,True,True,True,True
False,M,52,76000.0,2016,12,17,0,0,4,informational,True,True,True,False
True,F,65,66000.0,2016,5,17,5,5,5,bogo,True,True,True,True
True,F,25,56000.0,2017,1,29,10,10,5,bogo,True,True,True,True
True,F,91,37000.0,2017,8,15,2,10,10,discount,True,True,True,True
True,F,118,70598.23,2017,3,29,2,10,7,discount,True,True,True,False
True,F,76,84000.0,2015,11,7,2,10,10,discount,True,True,True,True
True,F,43,76000.0,2017,10,20,5,5,5,bogo,True,True,True,True
True,F,68,66000.0,2015,12,29,2,10,7,discount,True,True,True,False
True,F,63,54000.0,2014,10,7,2,10,10,discount,True,True,True,True
False,M,79,55000.0,2018,4,25,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2017,10,3,10,10,5,bogo,True,True,True,True
False,F,76,34000.0,2018,6,13,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,1,23,0,0,4,informational,True,True,True,False
True,M,66,55000.0,2015,5,8,2,10,10,discount,True,True,True,True
True,M,66,49000.0,2016,1,24,10,10,5,bogo,True,True,True,True
True,F,67,38000.0,2017,3,29,2,10,7,discount,True,True,True,False
True,F,61,79000.0,2017,8,15,2,10,10,discount,True,True,True,True
True,M,81,58000.0,2014,12,5,5,5,5,bogo,True,True,True,True
False,M,38,32000.0,2017,9,13,5,5,5,bogo,True,True,True,True
True,F,34,48000.0,2017,9,26,10,10,7,bogo,True,True,False,True
True,M,52,94000.0,2013,8,18,10,10,5,bogo,True,True,True,True
True,F,118,70598.23,2016,7,12,3,7,7,discount,True,True,True,True
True,M,76,54000.0,2014,9,10,5,20,10,discount,True,False,True,False
False,M,43,72000.0,2018,1,6,2,10,10,discount,True,True,True,True
True,M,38,53000.0,2018,6,6,2,10,10,discount,True,True,True,True
False,F,69,49000.0,2015,1,6,10,10,7,bogo,True,True,False,True
True,M,71,61000.0,2016,8,12,10,10,5,bogo,True,True,True,True
False,M,50,59000.0,2018,6,15,0,0,4,informational,True,True,True,False
True,M,55,118000.0,2017,10,24,10,10,5,bogo,True,True,True,True
False,F,28,43000.0,2016,2,17,0,0,3,informational,True,True,False,True
False,M,47,31000.0,2017,10,24,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,1,1,10,10,5,bogo,True,True,True,True
False,M,90,54000.0,2017,8,24,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2015,11,12,5,5,5,bogo,True,True,True,True
True,F,72,75000.0,2015,8,17,5,5,5,bogo,True,True,True,True
True,M,42,67000.0,2016,10,19,10,10,5,bogo,True,True,True,True
True,M,73,46000.0,2016,6,25,5,5,7,bogo,True,True,True,False
True,M,60,65000.0,2014,6,25,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2018,6,15,10,10,7,bogo,True,True,False,True
False,M,23,42000.0,2014,11,22,10,10,5,bogo,True,True,True,True
True,M,36,40000.0,2013,8,5,2,10,7,discount,True,True,True,False
True,M,44,64000.0,2017,3,1,2,10,7,discount,True,True,True,False
True,M,30,65000.0,2017,7,21,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2018,4,12,5,5,7,bogo,True,True,True,False
False,M,77,75000.0,2017,10,2,2,10,10,discount,True,True,True,True
False,M,69,86000.0,2017,10,10,2,10,7,discount,True,True,True,False
False,M,29,30000.0,2017,10,27,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,3,6,5,5,5,bogo,True,True,True,True
True,F,46,88000.0,2017,1,25,5,20,10,discount,True,False,True,False
False,F,118,70598.23,2017,11,8,10,10,5,bogo,True,True,True,True
False,M,37,77000.0,2017,12,8,3,7,7,discount,True,True,True,True
True,M,41,63000.0,2017,5,22,3,7,7,discount,True,True,True,True
False,F,64,37000.0,2017,10,20,10,10,7,bogo,True,True,False,True
True,F,73,70000.0,2015,4,24,5,5,5,bogo,True,True,True,True
False,M,37,72000.0,2018,6,24,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,7,31,2,10,7,discount,True,True,True,False
True,M,76,76000.0,2016,4,5,5,5,5,bogo,True,True,True,True
False,M,19,30000.0,2018,7,7,5,5,5,bogo,True,True,True,True
False,M,47,96000.0,2017,8,9,0,0,4,informational,True,True,True,False
True,M,63,70000.0,2015,11,8,3,7,7,discount,True,True,True,True
False,M,67,63000.0,2013,8,28,2,10,10,discount,True,True,True,True
True,F,83,89000.0,2018,4,20,10,10,5,bogo,True,True,True,True
False,M,37,66000.0,2014,5,31,10,10,5,bogo,True,True,True,True
False,M,85,59000.0,2017,7,31,2,10,10,discount,True,True,True,True
False,M,50,67000.0,2017,10,28,0,0,3,informational,True,True,False,True
True,M,58,70000.0,2017,1,14,5,5,5,bogo,True,True,True,True
True,M,51,81000.0,2017,2,17,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,6,9,0,0,3,informational,True,True,False,True
True,F,60,67000.0,2016,11,28,5,5,7,bogo,True,True,True,False
False,M,22,68000.0,2018,6,15,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,2,13,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,6,13,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,4,25,2,10,7,discount,True,True,True,False
True,M,56,56000.0,2016,1,21,5,5,7,bogo,True,True,True,False
True,F,77,37000.0,2017,1,20,5,5,5,bogo,True,True,True,True
False,O,55,69000.0,2017,9,26,5,5,7,bogo,True,True,True,False
False,M,44,89000.0,2018,1,16,0,0,3,informational,True,True,False,True
False,O,59,48000.0,2015,8,6,0,0,3,informational,True,True,False,True
False,M,59,61000.0,2018,3,14,2,10,10,discount,True,True,True,True
True,M,64,55000.0,2017,11,19,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,6,30,0,0,4,informational,True,True,True,False
True,F,65,72000.0,2017,6,3,2,10,10,discount,True,True,True,True
False,M,48,39000.0,2018,6,29,5,5,5,bogo,True,True,True,True
True,M,53,57000.0,2015,12,27,5,5,5,bogo,True,True,True,True
True,M,59,93000.0,2015,12,3,10,10,5,bogo,True,True,True,True
False,F,58,86000.0,2017,2,4,0,0,3,informational,True,True,False,True
True,F,118,70598.23,2017,4,7,5,5,7,bogo,True,True,True,False
True,F,77,35000.0,2016,4,21,5,5,5,bogo,True,True,True,True
True,F,59,74000.0,2018,7,15,3,7,7,discount,True,True,True,True
True,M,68,52000.0,2015,12,11,3,7,7,discount,True,True,True,True
False,M,60,68000.0,2017,11,1,5,20,10,discount,True,False,True,False
False,M,70,82000.0,2017,6,22,10,10,7,bogo,True,True,False,True
True,O,62,67000.0,2017,6,8,3,7,7,discount,True,True,True,True
False,M,53,74000.0,2017,11,5,0,0,4,informational,True,True,True,False
False,M,64,33000.0,2018,4,1,2,10,10,discount,True,True,True,True
True,M,64,56000.0,2015,9,25,5,5,7,bogo,True,True,True,False
False,M,52,94000.0,2017,10,5,5,5,7,bogo,True,True,True,False
True,F,45,55000.0,2017,9,21,5,5,5,bogo,True,True,True,True
False,F,45,65000.0,2017,11,12,0,0,4,informational,True,True,True,False
False,M,50,55000.0,2017,8,19,5,20,10,discount,True,False,True,False
True,M,74,51000.0,2016,9,24,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2018,6,15,0,0,4,informational,True,True,True,False
True,M,69,44000.0,2014,8,11,5,5,7,bogo,True,True,True,False
False,M,65,58000.0,2017,12,7,2,10,10,discount,True,True,True,True
True,M,71,61000.0,2016,8,12,5,5,5,bogo,True,True,True,True
True,M,62,48000.0,2016,4,9,3,7,7,discount,True,True,True,True
False,F,85,115000.0,2017,11,11,2,10,10,discount,True,True,True,True
False,F,94,39000.0,2017,8,6,10,10,7,bogo,True,True,False,True
True,F,58,41000.0,2017,4,26,3,7,7,discount,True,True,True,True
True,F,51,85000.0,2017,3,16,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,8,13,0,0,4,informational,True,True,True,False
True,F,28,57000.0,2017,10,16,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2016,11,26,10,10,5,bogo,True,True,True,True
False,M,90,120000.0,2018,5,12,0,0,3,informational,True,True,False,True
False,F,62,107000.0,2016,6,13,0,0,3,informational,True,True,False,True
True,M,60,91000.0,2015,8,27,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,7,2,10,10,7,bogo,True,True,False,True
True,M,88,57000.0,2017,1,30,3,7,7,discount,True,True,True,True
True,M,78,33000.0,2017,12,9,2,10,7,discount,True,True,True,False
False,F,82,109000.0,2018,6,30,10,10,5,bogo,True,True,True,True
True,F,64,75000.0,2016,9,25,5,5,7,bogo,True,True,True,False
False,M,60,85000.0,2018,5,24,2,10,10,discount,True,True,True,True
True,M,55,93000.0,2018,6,13,10,10,5,bogo,True,True,True,True
True,M,40,50000.0,2017,3,3,3,7,7,discount,True,True,True,True
False,M,27,33000.0,2017,9,12,2,10,10,discount,True,True,True,True
True,F,75,80000.0,2017,12,1,2,10,10,discount,True,True,True,True
True,M,47,70000.0,2017,3,29,5,5,7,bogo,True,True,True,False
False,F,80,58000.0,2017,11,23,10,10,7,bogo,True,True,False,True
True,F,118,70598.23,2015,9,1,5,5,7,bogo,True,True,True,False
True,M,60,50000.0,2017,8,20,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2015,3,25,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,5,12,2,10,7,discount,True,True,True,False
False,M,23,54000.0,2018,4,28,5,5,5,bogo,True,True,True,True
True,F,61,77000.0,2017,10,31,2,10,10,discount,True,True,True,True
False,M,45,58000.0,2017,11,23,3,7,7,discount,True,True,True,True
True,F,64,69000.0,2016,12,1,10,10,7,bogo,True,True,False,True
False,M,21,31000.0,2017,5,1,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2015,3,25,0,0,3,informational,True,True,False,True
True,M,42,50000.0,2016,10,25,10,10,5,bogo,True,True,True,True
False,M,93,45000.0,2016,3,29,10,10,5,bogo,True,True,True,True
True,M,48,73000.0,2017,6,15,5,20,10,discount,True,False,True,False
False,F,68,93000.0,2016,5,15,0,0,4,informational,True,True,True,False
False,M,40,81000.0,2017,9,2,0,0,4,informational,True,True,True,False
True,M,83,54000.0,2018,4,30,2,10,7,discount,True,True,True,False
False,F,37,47000.0,2017,10,16,0,0,3,informational,True,True,False,True
True,F,22,65000.0,2016,6,10,5,20,10,discount,True,False,True,False
False,M,39,33000.0,2016,2,19,5,5,7,bogo,True,True,True,False
False,F,55,53000.0,2015,11,2,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2017,10,29,10,10,7,bogo,True,True,False,True
False,F,32,40000.0,2018,7,17,0,0,3,informational,True,True,False,True
True,F,118,70598.23,2017,2,26,5,5,5,bogo,True,True,True,True
False,M,33,33000.0,2015,8,1,0,0,4,informational,True,True,True,False
False,M,19,45000.0,2018,2,8,5,5,5,bogo,True,True,True,True
True,M,83,61000.0,2014,2,22,2,10,10,discount,True,True,True,True
False,F,68,108000.0,2015,8,5,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2017,11,19,3,7,7,discount,True,True,True,True
False,M,56,32000.0,2018,3,22,3,7,7,discount,True,True,True,True
True,F,118,70598.23,2017,4,6,2,10,10,discount,True,True,True,True
False,M,27,48000.0,2017,11,14,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,8,6,0,0,4,informational,True,True,True,False
True,M,85,53000.0,2016,6,24,5,20,10,discount,True,False,True,False
False,M,31,55000.0,2018,5,9,3,7,7,discount,True,True,True,True
False,M,74,71000.0,2018,2,13,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2018,4,27,5,5,7,bogo,True,True,True,False
True,F,36,52000.0,2017,9,8,3,7,7,discount,True,True,True,True
False,M,45,44000.0,2014,10,29,5,5,5,bogo,True,True,True,True
True,F,35,65000.0,2018,4,29,10,10,7,bogo,True,True,False,True
False,M,40,65000.0,2018,1,3,2,10,10,discount,True,True,True,True
False,M,42,41000.0,2017,9,2,0,0,3,informational,True,True,False,True
True,M,78,77000.0,2017,5,26,5,5,5,bogo,True,True,True,True
True,F,41,83000.0,2015,10,6,10,10,5,bogo,True,True,True,True
True,M,35,49000.0,2015,9,1,3,7,7,discount,True,True,True,True
True,M,50,58000.0,2014,1,14,5,5,7,bogo,True,True,True,False
True,F,59,81000.0,2018,5,1,5,5,7,bogo,True,True,True,False
False,M,35,48000.0,2017,12,17,0,0,3,informational,True,True,False,True
True,F,53,100000.0,2016,8,25,10,10,7,bogo,True,True,False,True
False,M,28,33000.0,2018,7,26,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,4,14,10,10,7,bogo,True,True,False,True
False,F,95,57000.0,2018,7,15,2,10,7,discount,True,True,True,False
True,F,74,89000.0,2018,1,9,2,10,10,discount,True,True,True,True
False,M,56,67000.0,2018,5,2,2,10,10,discount,True,True,True,True
True,F,56,38000.0,2017,9,20,5,5,5,bogo,True,True,True,True
True,M,42,60000.0,2016,4,29,2,10,10,discount,True,True,True,True
False,F,44,87000.0,2018,6,9,0,0,3,informational,True,True,False,True
False,M,74,78000.0,2016,10,19,0,0,3,informational,True,True,False,True
True,F,40,57000.0,2017,1,30,10,10,7,bogo,True,True,False,True
False,F,32,54000.0,2018,4,4,5,5,5,bogo,True,True,True,True
True,F,34,62000.0,2017,12,5,3,7,7,discount,True,True,True,True
True,F,118,70598.23,2015,12,26,3,7,7,discount,True,True,True,True
True,M,50,33000.0,2018,3,8,5,5,5,bogo,True,True,True,True
False,F,40,78000.0,2018,4,23,5,5,7,bogo,True,True,True,False
True,M,59,67000.0,2017,12,2,5,5,7,bogo,True,True,True,False
True,F,58,47000.0,2016,8,17,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2018,1,22,10,10,7,bogo,True,True,False,True
False,M,56,47000.0,2017,12,9,10,10,7,bogo,True,True,False,True
