,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social,is_offer_completed
31893,F,118,70598.23,2017,11,30,10,10,5,bogo,True,True,True,True,False
31894,F,49,75000.0,2018,4,3,2,10,10,discount,True,True,True,True,True
31895,M,46,69000.0,2017,4,4,2,10,10,discount,True,True,True,True,True
31896,F,118,70598.23,2017,9,8,0,0,3,informational,True,True,False,True,False
31897,F,72,75000.0,2018,1,24,2,10,10,discount,True,True,True,True,True
31898,M,77,92000.0,2017,3,24,5,5,5,bogo,True,True,True,True,True
31899,F,118,70598.23,2017,11,17,3,7,7,discount,True,True,True,True,False
31900,M,36,34000.0,2018,3,17,0,0,3,informational,True,True,False,True,False
31901,M,67,60000.0,2017,10,14,10,10,7,bogo,True,True,False,True,True
31902,M,58,81000.0,2018,3,24,5,5,7,bogo,True,True,True,False,True
31903,F,53,96000.0,2017,4,20,10,10,5,bogo,True,True,True,True,True
31904,F,38,99000.0,2017,7,17,10,10,5,bogo,True,True,True,True,True
31905,M,56,89000.0,2016,10,13,10,10,5,bogo,True,True,True,True,True
31906,M,21,74000.0,2016,11,14,0,0,3,informational,True,True,False,True,False
31907,M,29,44000.0,2016,7,17,0,0,4,informational,True,True,True,False,False
31908,M,52,99000.0,2017,10,9,2,10,10,discount,True,True,True,True,True
31909,F,90,99000.0,2017,7,11,2,10,10,discount,True,True,True,True,True
31910,M,98,52000.0,2018,4,10,3,7,7,discount,True,True,True,True,True
31911,M,53,96000.0,2017,9,27,3,7,7,discount,True,True,True,True,True
31912,M,39,37000.0,2018,4,27,2,10,10,discount,True,True,True,True,False
31913,M,26,59000.0,2016,8,6,5,5,5,bogo,True,True,True,True,True
31914,M,68,54000.0,2014,11,7,0,0,3,informational,True,True,False,True,False
31915,M,40,62000.0,2015,12,7,5,5,7,bogo,True,True,True,False,True
31916,F,69,84000.0,2016,10,26,0,0,3,informational,True,True,False,True,False
31917,F,58,87000.0,2017,11,22,0,0,4,informational,True,True,True,False,False
31918,F,48,66000.0,2017,9,18,10,10,5,bogo,True,True,True,True,True
31919,M,46,37000.0,2016,11,30,3,7,7,discount,True,True,True,True,True
31920,F,21,54000.0,2017,6,1,0,0,3,informational,True,True,False,True,False
31921,F,33,74000.0,2016,7,10,3,7,7,discount,True,True,True,True,True
31922,M,93,35000.0,2017,9,4,5,5,5,bogo,True,True,True,True,True
31923,M,66,88000.0,2017,8,6,5,5,7,bogo,True,True,True,False,True
31924,M,21,41000.0,2017,10,20,0,0,4,informational,True,True,True,False,False
31925,F,87,115000.0,2017,12,1,2,10,10,discount,True,True,True,True,True
31926,F,82,109000.0,2018,6,30,2,10,10,discount,True,True,True,True,True
31927,M,46,48000.0,2018,6,30,0,0,3,informational,True,True,False,True,False
31928,M,58,53000.0,2017,9,16,5,5,7,bogo,True,True,True,False,True
31929,F,87,77000.0,2016,10,12,2,10,7,discount,True,True,True,False,False
31930,M,55,94000.0,2016,12,3,10,10,5,bogo,True,True,True,True,True
31931,F,118,70598.23,2016,9,24,0,0,4,informational,True,True,True,False,False
31932,M,63,86000.0,2014,7,31,0,0,3,informational,True,True,False,True,False
31933,M,69,48000.0,2017,11,2,5,5,5,bogo,True,True,True,True,False
31934,M,20,37000.0,2013,11,18,10,10,7,bogo,True,True,False,True,False
31935,F,53,65000.0,2017,11,28,5,5,7,bogo,True,True,True,False,True
31936,M,73,58000.0,2018,4,22,2,10,10,discount,True,True,True,True,True
31937,F,118,70598.23,2017,8,24,5,5,7,bogo,True,True,True,False,False
31938,M,52,92000.0,2017,8,23,5,5,7,bogo,True,True,True,False,True
31939,M,50,53000.0,2016,4,9,3,7,7,discount,True,True,True,True,True
31940,F,118,70598.23,2016,12,27,10,10,5,bogo,True,True,True,True,False
31941,F,49,68000.0,2015,10,28,3,7,7,discount,True,True,True,True,True
31942,F,18,40000.0,2017,8,22,3,7,7,discount,True,True,True,True,True
31943,F,76,114000.0,2015,8,6,3,7,7,discount,True,True,True,True,True
31944,M,56,43000.0,2016,8,5,10,10,5,bogo,True,True,True,True,False
31945,F,118,70598.23,2016,3,30,10,10,5,bogo,True,True,True,True,False
31946,F,44,69000.0,2017,7,27,0,0,3,informational,True,True,False,True,False
31947,F,45,72000.0,2018,2,15,5,5,5,bogo,True,True,True,True,True
31948,M,33,51000.0,2017,11,9,2,10,10,discount,True,True,True,True,False
31949,F,34,75000.0,2017,9,18,10,10,7,bogo,True,True,False,True,True
31950,M,62,72000.0,2015,8,15,10,10,7,bogo,True,True,False,True,True
31951,M,61,84000.0,2017,12,13,10,10,5,bogo,True,True,True,True,False
31952,M,45,48000.0,2017,10,25,3,7,7,discount,True,True,True,True,True
31953,F,71,40000.0,2016,1,8,10,10,5,bogo,True,True,True,True,True
31954,M,41,67000.0,2017,8,21,10,10,7,bogo,True,True,False,True,False
31955,F,118,70598.23,2017,12,19,0,0,4,informational,True,True,True,False,False
31956,F,58,77000.0,2016,8,24,5,5,5,bogo,True,True,True,True,True
31957,M,53,58000.0,2018,2,2,2,10,7,discount,True,True,True,False,False
31958,F,53,82000.0,2015,8,4,5,20,10,discount,True,False,True,False,True
31959,F,54,47000.0,2017,11,23,5,5,5,bogo,True,True,True,True,True
31960,F,118,70598.23,2017,10,4,5,20,10,discount,True,False,True,False,False
31961,M,61,57000.0,2014,5,20,3,7,7,discount,True,True,True,True,False
31962,F,87,76000.0,2015,12,16,3,7,7,discount,True,True,True,True,True
31963,M,66,48000.0,2017,9,3,2,10,10,discount,True,True,True,True,False
31964,M,21,46000.0,2014,5,25,2,10,10,discount,True,True,True,True,True
31965,F,44,100000.0,2016,3,10,3,7,7,discount,True,True,True,True,True
31966,F,45,54000.0,2017,10,26,10,10,7,bogo,True,True,False,True,True
31967,F,54,53000.0,2016,5,25,2,10,10,discount,True,True,True,True,True
31968,F,70,81000.0,2016,7,12,0,0,4,informational,True,True,True,False,False
31969,F,79,77000.0,2016,2,10,5,5,7,bogo,True,True,True,False,True
31970,F,118,70598.23,2016,3,31,0,0,3,informational,True,True,False,True,False
31971,M,63,70000.0,2015,10,30,10,10,5,bogo,True,True,True,True,True
31972,M,63,55000.0,2016,7,2,2,10,10,discount,True,True,True,True,True
31973,F,67,71000.0,2016,12,26,5,5,7,bogo,True,True,True,False,True
31974,M,30,56000.0,2018,1,13,10,10,5,bogo,True,True,True,True,False
31975,M,44,69000.0,2017,10,25,2,10,7,discount,True,True,True,False,False
31976,F,118,70598.23,2016,2,12,0,0,3,informational,True,True,False,True,False
31977,M,58,44000.0,2017,10,31,3,7,7,discount,True,True,True,True,True
31978,M,50,65000.0,2018,1,6,5,5,7,bogo,True,True,True,False,True
31979,M,46,72000.0,2013,9,17,2,10,7,discount,True,True,True,False,False
31980,F,118,70598.23,2016,5,21,10,10,5,bogo,True,True,True,True,False
31981,F,118,70598.23,2016,8,19,2,10,10,discount,True,True,True,True,False
31982,F,118,70598.23,2016,5,20,0,0,4,informational,True,True,True,False,False
31983,M,28,60000.0,2016,9,29,2,10,7,discount,True,True,True,False,False
31984,M,70,56000.0,2018,6,19,10,10,7,bogo,True,True,False,True,False
31985,F,67,89000.0,2017,6,29,0,0,3,informational,True,True,False,True,False
31986,M,49,68000.0,2018,6,12,5,5,5,bogo,True,True,True,True,False
31987,F,66,63000.0,2017,11,18,2,10,7,discount,True,True,True,False,True
31988,M,59,54000.0,2017,10,12,5,5,5,bogo,True,True,True,True,True
31989,F,58,90000.0,2017,10,19,5,20,10,discount,True,False,True,False,False
31990,F,52,54000.0,2015,12,7,2,10,7,discount,True,True,True,False,True
31991,M,28,48000.0,2018,1,16,10,10,5,bogo,True,True,True,True,True
31992,M,89,119000.0,2016,1,31,3,7,7,discount,True,True,True,True,True
31993,F,76,62000.0,2016,12,9,5,5,7,bogo,True,True,True,False,True
31994,M,51,54000.0,2014,12,20,0,0,4,informational,True,True,True,False,False
31995,F,71,67000.0,2015,10,17,10,10,5,bogo,True,True,True,True,True
31996,F,52,51000.0,2016,5,29,0,0,3,informational,True,True,False,True,False
31997,F,58,41000.0,2018,4,28,2,10,10,discount,True,True,True,True,True
31998,M,53,96000.0,2017,9,27,5,5,5,bogo,True,True,True,True,True
31999,M,58,61000.0,2013,11,10,10,10,5,bogo,True,True,True,True,True
32000,M,65,36000.0,2017,12,18,5,5,7,bogo,True,True,True,False,True
32001,M,72,104000.0,2016,11,21,10,10,5,bogo,True,True,True,True,True
32002,F,71,58000.0,2017,1,31,5,5,7,bogo,True,True,True,False,True
32003,F,49,57000.0,2017,10,16,5,5,5,bogo,True,True,True,True,False
32004,M,30,64000.0,2018,6,1,5,5,7,bogo,True,True,True,False,True
32005,M,51,46000.0,2018,4,19,10,10,7,bogo,True,True,False,True,False
32006,M,70,67000.0,2017,8,19,3,7,7,discount,True,True,True,True,False
32007,M,49,99000.0,2018,5,27,0,0,4,informational,True,True,True,False,False
32008,F,31,71000.0,2018,4,5,10,10,7,bogo,True,True,False,True,False
32009,M,38,44000.0,2017,9,5,2,10,10,discount,True,True,True,True,True
32010,M,59,40000.0,2014,7,5,2,10,10,discount,True,True,True,True,True
32011,M,19,65000.0,2017,1,14,5,20,10,discount,True,False,True,False,True
32012,F,118,70598.23,2016,6,19,0,0,4,informational,True,True,True,False,False
32013,F,85,43000.0,2017,8,4,10,10,7,bogo,True,True,False,True,True
32014,M,56,74000.0,2014,2,7,0,0,4,informational,True,True,True,False,False
32015,M,44,93000.0,2016,3,17,5,5,7,bogo,True,True,True,False,True
32016,F,31,38000.0,2015,11,4,5,20,10,discount,True,False,True,False,True
32017,M,79,53000.0,2016,9,17,5,5,7,bogo,True,True,True,False,True
32018,M,66,82000.0,2014,8,28,5,5,5,bogo,True,True,True,True,True
32019,M,34,48000.0,2018,3,13,2,10,10,discount,True,True,True,True,False
32020,M,58,97000.0,2017,5,10,10,10,5,bogo,True,True,True,True,True
32021,F,79,93000.0,2018,6,26,3,7,7,discount,True,True,True,True,True
32022,M,68,50000.0,2016,1,23,3,7,7,discount,True,True,True,True,True
32023,F,100,47000.0,2017,11,26,2,10,7,discount,True,True,True,False,True
32024,F,118,70598.23,2017,7,6,2,10,7,discount,True,True,True,False,False
32025,F,59,91000.0,2017,11,23,2,10,10,discount,True,True,True,True,True
32026,F,118,70598.23,2018,6,18,2,10,7,discount,True,True,True,False,False
32027,F,59,94000.0,2016,2,1,2,10,7,discount,True,True,True,False,True
32028,O,51,90000.0,2013,10,6,5,20,10,discount,True,False,True,False,True
32029,M,55,76000.0,2017,8,26,2,10,10,discount,True,True,True,True,True
32030,F,88,59000.0,2017,9,10,10,10,7,bogo,True,True,False,True,True
32031,F,118,70598.23,2017,8,27,5,20,10,discount,True,False,True,False,False
32032,F,56,76000.0,2017,12,8,2,10,7,discount,True,True,True,False,True
32033,M,60,80000.0,2018,3,16,5,5,7,bogo,True,True,True,False,True
32034,M,51,97000.0,2017,3,17,10,10,5,bogo,True,True,True,True,True
32035,F,118,70598.23,2018,6,24,0,0,3,informational,True,True,False,True,False
32036,F,84,112000.0,2017,9,15,10,10,7,bogo,True,True,False,True,True
32037,M,23,37000.0,2014,5,19,10,10,7,bogo,True,True,False,True,False
32038,M,66,49000.0,2017,7,28,5,5,5,bogo,True,True,True,True,False
32039,F,118,70598.23,2017,8,11,0,0,3,informational,True,True,False,True,False
32040,M,60,60000.0,2018,7,8,2,10,7,discount,True,True,True,False,False
32041,F,51,112000.0,2017,10,7,10,10,7,bogo,True,True,False,True,False
32042,F,118,70598.23,2018,4,22,5,5,5,bogo,True,True,True,True,False
32043,F,61,73000.0,2017,2,18,10,10,7,bogo,True,True,False,True,True
32044,F,39,35000.0,2014,4,15,5,5,5,bogo,True,True,True,True,True
32045,M,89,82000.0,2018,6,18,2,10,7,discount,True,True,True,False,False
32046,M,48,79000.0,2018,3,25,10,10,7,bogo,True,True,False,True,True
32047,F,45,87000.0,2015,2,26,3,7,7,discount,True,True,True,True,True
32048,F,29,43000.0,2018,1,4,10,10,5,bogo,True,True,True,True,True
32049,F,118,70598.23,2017,8,5,0,0,3,informational,True,True,False,True,False
32050,M,23,34000.0,2017,9,24,10,10,5,bogo,True,True,True,True,True
32051,F,118,70598.23,2015,8,9,10,10,7,bogo,True,True,False,True,False
32052,M,70,119000.0,2016,8,24,0,0,4,informational,True,True,True,False,False
32053,M,53,84000.0,2017,10,23,5,5,7,bogo,True,True,True,False,True
32054,F,50,74000.0,2017,8,28,10,10,7,bogo,True,True,False,True,True
32055,F,66,51000.0,2016,7,10,2,10,10,discount,True,True,True,True,True
32056,F,53,54000.0,2018,3,14,0,0,3,informational,True,True,False,True,False
32057,F,81,116000.0,2016,4,16,5,5,5,bogo,True,True,True,True,True
32058,F,118,70598.23,2017,9,4,0,0,3,informational,True,True,False,True,False
32059,F,118,70598.23,2016,5,8,0,0,3,informational,True,True,False,True,False
32060,M,26,65000.0,2018,2,18,0,0,3,informational,True,True,False,True,False
32061,M,55,39000.0,2018,7,15,2,10,7,discount,True,True,True,False,True
32062,M,65,55000.0,2018,3,30,3,7,7,discount,True,True,True,True,False
32063,M,44,53000.0,2018,7,18,5,5,5,bogo,True,True,True,True,False
32064,F,69,54000.0,2017,11,21,10,10,5,bogo,True,True,True,True,True
32065,M,41,100000.0,2015,10,24,10,10,7,bogo,True,True,False,True,True
32066,F,118,70598.23,2017,9,1,10,10,5,bogo,True,True,True,True,False
32067,M,67,64000.0,2014,12,29,10,10,7,bogo,True,True,False,True,True
32068,M,38,31000.0,2018,1,17,5,20,10,discount,True,False,True,False,True
32069,M,22,66000.0,2017,8,23,10,10,5,bogo,True,True,True,True,False
32070,M,29,45000.0,2018,1,19,10,10,5,bogo,True,True,True,True,False
32071,F,42,61000.0,2017,11,25,0,0,3,informational,True,True,False,True,False
32072,M,34,61000.0,2013,9,17,5,5,5,bogo,True,True,True,True,True
32073,F,118,70598.23,2016,10,31,2,10,10,discount,True,True,True,True,True
32074,F,75,118000.0,2015,9,6,10,10,5,bogo,True,True,True,True,True
32075,F,55,51000.0,2018,7,8,0,0,3,informational,True,True,False,True,False
32076,M,50,84000.0,2014,9,19,0,0,4,informational,True,True,True,False,False
32077,F,118,70598.23,2015,10,26,2,10,7,discount,True,True,True,False,False
32078,F,118,70598.23,2017,10,19,3,7,7,discount,True,True,True,True,True
32079,F,91,74000.0,2018,5,17,0,0,3,informational,True,True,False,True,False
32080,F,49,73000.0,2018,1,9,2,10,10,discount,True,True,True,True,True
32081,F,60,45000.0,2017,1,17,0,0,3,informational,True,True,False,True,False
32082,M,59,103000.0,2017,10,20,5,5,5,bogo,True,True,True,True,False
32083,M,24,50000.0,2018,3,2,0,0,3,informational,True,True,False,True,False
32084,F,89,39000.0,2017,11,26,10,10,5,bogo,True,True,True,True,False
32085,F,118,70598.23,2016,12,29,3,7,7,discount,True,True,True,True,True
32086,M,45,33000.0,2018,7,7,5,5,7,bogo,True,True,True,False,True
32087,M,56,61000.0,2014,3,10,0,0,3,informational,True,True,False,True,False
32088,M,43,34000.0,2016,4,16,2,10,10,discount,True,True,True,True,True
32089,M,58,61000.0,2016,10,19,10,10,5,bogo,True,True,True,True,False
32090,F,118,70598.23,2018,4,20,3,7,7,discount,True,True,True,True,False
32091,F,46,51000.0,2018,6,25,0,0,4,informational,True,True,True,False,False
32092,F,57,95000.0,2017,8,4,3,7,7,discount,True,True,True,True,True
32093,M,58,55000.0,2017,11,26,10,10,7,bogo,True,True,False,True,False
32094,F,55,83000.0,2017,8,7,10,10,5,bogo,True,True,True,True,False
32095,F,56,53000.0,2018,3,13,2,10,10,discount,True,True,True,True,True
32096,F,83,104000.0,2018,3,21,10,10,5,bogo,True,True,True,True,False
32097,M,50,74000.0,2017,11,19,5,5,5,bogo,True,True,True,True,True
32098,F,67,32000.0,2016,4,3,10,10,7,bogo,True,True,False,True,True
32099,M,24,53000.0,2018,2,12,5,5,5,bogo,True,True,True,True,False
32100,F,118,70598.23,2018,1,13,3,7,7,discount,True,True,True,True,False
32101,M,53,38000.0,2017,2,3,2,10,7,discount,True,True,True,False,True
32102,M,44,70000.0,2017,11,23,0,0,3,informational,True,True,False,True,False
32103,M,64,48000.0,2018,4,3,5,5,5,bogo,True,True,True,True,True
32104,M,37,50000.0,2016,1,9,5,5,5,bogo,True,True,True,True,True
32105,F,88,80000.0,2017,2,21,0,0,3,informational,True,True,False,True,False
32106,F,48,98000.0,2014,5,28,5,20,10,discount,True,False,True,False,True
32107,F,118,70598.23,2015,9,12,0,0,4,informational,True,True,True,False,False
32108,M,45,52000.0,2016,11,6,5,20,10,discount,True,False,True,False,True
32109,M,27,59000.0,2015,11,4,5,5,7,bogo,True,True,True,False,True
32110,F,58,72000.0,2016,4,15,2,10,10,discount,True,True,True,True,True
32111,M,72,93000.0,2015,8,22,3,7,7,discount,True,True,True,True,True
32112,M,52,62000.0,2018,4,8,5,5,5,bogo,True,True,True,True,False
32113,F,51,92000.0,2018,6,29,10,10,5,bogo,True,True,True,True,False
32114,F,91,90000.0,2017,10,8,10,10,5,bogo,True,True,True,True,True
32115,M,70,31000.0,2017,10,25,10,10,7,bogo,True,True,False,True,False
32116,M,23,41000.0,2017,11,18,3,7,7,discount,True,True,True,True,True
32117,F,49,115000.0,2018,4,28,3,7,7,discount,True,True,True,True,False
32118,M,74,61000.0,2018,7,3,3,7,7,discount,True,True,True,True,False
32119,M,72,102000.0,2015,8,3,5,5,5,bogo,True,True,True,True,True
32120,F,76,109000.0,2017,3,17,3,7,7,discount,True,True,True,True,True
32121,F,68,57000.0,2018,5,8,3,7,7,discount,True,True,True,True,False
32122,M,47,62000.0,2014,8,14,2,10,10,discount,True,True,True,True,True
32123,F,59,118000.0,2016,6,22,10,10,7,bogo,True,True,False,True,True
32124,F,64,84000.0,2018,4,7,2,10,10,discount,True,True,True,True,False
32125,F,64,55000.0,2017,10,27,3,7,7,discount,True,True,True,True,False
32126,F,83,109000.0,2016,6,16,2,10,10,discount,True,True,True,True,True
32127,M,48,93000.0,2015,10,24,0,0,4,informational,True,True,True,False,False
32128,F,33,64000.0,2018,7,23,2,10,10,discount,True,True,True,True,True
32129,M,48,56000.0,2014,6,30,2,10,10,discount,True,True,True,True,True
32130,M,64,54000.0,2017,10,11,0,0,3,informational,True,True,False,True,False
32131,M,59,53000.0,2017,12,26,2,10,10,discount,True,True,True,True,False
32132,F,46,33000.0,2017,9,23,5,5,7,bogo,True,True,True,False,True
32133,F,73,77000.0,2018,5,19,2,10,10,discount,True,True,True,True,False
32134,F,76,38000.0,2018,2,18,10,10,5,bogo,True,True,True,True,False
32135,F,84,77000.0,2018,1,25,2,10,10,discount,True,True,True,True,True
32136,F,29,58000.0,2017,2,20,5,5,7,bogo,True,True,True,False,True
32137,M,64,98000.0,2018,6,29,3,7,7,discount,True,True,True,True,False
32138,F,118,70598.23,2017,6,17,2,10,10,discount,True,True,True,True,True
32139,M,73,51000.0,2014,4,26,3,7,7,discount,True,True,True,True,True
32140,M,52,45000.0,2018,4,5,3,7,7,discount,True,True,True,True,True
32141,F,46,95000.0,2017,3,18,10,10,7,bogo,True,True,False,True,True
32142,M,66,57000.0,2017,10,25,5,5,5,bogo,True,True,True,True,False
32143,F,68,42000.0,2017,4,19,10,10,7,bogo,True,True,False,True,True
32144,F,44,87000.0,2016,5,19,5,5,7,bogo,True,True,True,False,True
32145,M,49,55000.0,2017,7,8,2,10,7,discount,True,True,True,False,True
32146,M,49,59000.0,2018,6,1,2,10,10,discount,True,True,True,True,False
32147,M,24,56000.0,2017,2,20,5,5,5,bogo,True,True,True,True,True
32148,M,28,72000.0,2017,3,31,10,10,5,bogo,True,True,True,True,True
32149,M,73,38000.0,2017,12,12,0,0,3,informational,True,True,False,True,False
32150,F,70,96000.0,2015,7,14,3,7,7,discount,True,True,True,True,True
32151,F,56,81000.0,2016,5,28,0,0,3,informational,True,True,False,True,False
32152,F,50,34000.0,2017,8,21,3,7,7,discount,True,True,True,True,True
32153,F,57,77000.0,2016,3,14,10,10,7,bogo,True,True,False,True,True
32154,M,48,92000.0,2016,8,18,5,5,7,bogo,True,True,True,False,True
32155,F,79,47000.0,2016,11,24,0,0,3,informational,True,True,False,True,False
32156,M,60,45000.0,2016,12,18,3,7,7,discount,True,True,True,True,False
32157,M,70,68000.0,2018,1,15,2,10,7,discount,True,True,True,False,True
32158,M,75,94000.0,2017,7,13,5,20,10,discount,True,False,True,False,True
32159,M,58,43000.0,2018,7,3,0,0,3,informational,True,True,False,True,False
32160,M,75,94000.0,2017,3,12,0,0,3,informational,True,True,False,True,False
32161,F,118,70598.23,2018,1,19,10,10,7,bogo,True,True,False,True,False
32162,M,54,82000.0,2018,6,26,5,5,5,bogo,True,True,True,True,False
32163,F,21,44000.0,2016,6,23,2,10,10,discount,True,True,True,True,True
32164,M,70,70000.0,2016,8,19,5,20,10,discount,True,False,True,False,False
32165,F,61,65000.0,2017,11,9,2,10,7,discount,True,True,True,False,False
32166,M,64,42000.0,2015,11,7,10,10,7,bogo,True,True,False,True,True
32167,M,47,59000.0,2018,3,10,0,0,4,informational,True,True,True,False,False
32168,F,61,78000.0,2018,5,27,2,10,10,discount,True,True,True,True,False
